instance,family,file,n_stops,dec_mean_s,dec_max_s,run_infeasible,n_scenarios,horizon_h
RshortCmediumTnone_18,RshortCmediumTnone,RshortCmediumTnone_18_LA_MIPTAIL_20260817_150807_070.json,50,42.8,166.0,False,25,24.0
RshortCmediumTnone_19,RshortCmediumTnone,RshortCmediumTnone_19_LA_MIPTAIL_20260817_150812_070.json,44,35.1,134.9,False,25,24.0
RshortCmediumTnone_20,RshortCmediumTnone,RshortCmediumTnone_20_LA_MIPTAIL_20260818_111122_018.json,42,32.2,125.3,False,25,24.0
RshortCmediumTnone_21,RshortCmediumTnone,RshortCmediumTnone_21_LA_MIPTAIL_20260817_150941_106.json,43,33.5,135.7,False,25,24.0
RshortCmediumTnone_22,RshortCmediumTnone,RshortCmediumTnone_22_LA_MIPTAIL_20260817_150716_106.json,49,41.5,176.8,False,25,24.0
RshortCmediumTnone_23,RshortCmediumTnone,RshortCmediumTnone_23_LA_MIPTAIL_20260817_150727_106.json,41,30.2,119.2,False,25,24.0
RshortCmediumTnone_24,RshortCmediumTnone,RshortCmediumTnone_24_LA_MIPTAIL_20260817_150740_106.json,46,36.4,141.5,False,25,24.0
RshortCmediumTnone_25,RshortCmediumTnone,RshortCmediumTnone_25_LA_MIPTAIL_20260817_150752_106.json,56,50.6,163.7,False,25,24.0
RshortCmediumTnone_3,RshortCmediumTnone,RshortCmediumTnone_3_LA_MIPTAIL_20260817_150727_034.json,43,29.0,120.5,False,25,24.0
RshortCmediumTnone_4,RshortCmediumTnone,RshortCmediumTnone_4_LA_MIPTAIL_20260817_150740_034.json,51,46.4,180.8,False,25,24.0
RshortCmediumTnone_5,RshortCmediumTnone,RshortCmediumTnone_5_LA_MIPTAIL_20260817_150752_034.json,49,42.7,166.0,False,25,24.0
RshortCmediumTnone_6,RshortCmediumTnone,RshortCmediumTnone_6_LA_MIPTAIL_20260817_150754_034.json,44,34.2,138.1,False,25,24.0
RshortCmediumTnone_7,RshortCmediumTnone,RshortCmediumTnone_7_LA_MIPTAIL_20260817_150800_034.json,54,42.8,167.5,False,25,24.0
RshortCmediumTnone_8,RshortCmediumTnone,RshortCmediumTnone_8_LA_MIPTAIL_20260817_150807_034.json,53,46.2,174.3,False,25,24.0
RshortCmediumTnone_9,RshortCmediumTnone,RshortCmediumTnone_9_LA_MIPTAIL_20260818_111117_009.json,52,45.0,164.2,False,25,24.0
RshortCmediumTtight_1,RshortCmediumTtight,RshortCmediumTtight_1_LA_MIPTAIL_20260817_150941_035.json,42,38.2,145.8,False,25,24.0
RshortCmediumTtight_10,RshortCmediumTtight,RshortCmediumTtight_10_LA_MIPTAIL_20260817_150816_035.json,39,37.3,149.8,False,25,24.0
RshortCmediumTtight_11,RshortCmediumTtight,RshortCmediumTtight_11_LA_MIPTAIL_20260817_150941_071.json,55,54.0,225.4,False,25,24.0
RshortCmediumTtight_12,RshortCmediumTtight,RshortCmediumTtight_12_LA_MIPTAIL_20260817_150716_071.json,40,37.3,142.6,False,25,24.0
RshortCmediumTtight_13,RshortCmediumTtight,RshortCmediumTtight_13_LA_MIPTAIL_20260817_150727_071.json,49,45.1,228.9,False,25,24.0
RshortCmediumTtight_14,RshortCmediumTtight,RshortCmediumTtight_14_LA_MIPTAIL_20260817_150740_071.json,57,54.4,214.9,False,25,24.0
RshortCmediumTtight_16,RshortCmediumTtight,RshortCmediumTtight_16_LA_MIPTAIL_20260817_150754_071.json,56,64.1,348.5,False,25,24.0
RshortCmediumTtight_17,RshortCmediumTtight,RshortCmediumTtight_17_LA_MIPTAIL_20260817_150800_071.json,51,54.0,242.8,False,25,24.0
RshortCmediumTtight_18,RshortCmediumTtight,RshortCmediumTtight_18_LA_MIPTAIL_20260818_111103_019.json,61,51.8,213.9,False,25,24.0
RshortCmediumTtight_19,RshortCmediumTtight,RshortCmediumTtight_19_LA_MIPTAIL_20260818_111117_023.json,46,42.3,177.3,False,25,24.0
RshortCmediumTtight_2,RshortCmediumTtight,RshortCmediumTtight_2_LA_MIPTAIL_20260817_150716_035.json,48,51.1,202.2,False,25,24.0
RshortCmediumTtight_20,RshortCmediumTtight,RshortCmediumTtight_20_LA_MIPTAIL_20260817_150816_071.json,40,38.1,178.9,False,25,24.0
RshortCmediumTtight_21,RshortCmediumTtight,RshortCmediumTtight_21_LA_MIPTAIL_20260817_150941_107.json,51,39.6,176.8,False,25,24.0
RshortCmediumTtight_22,RshortCmediumTtight,RshortCmediumTtight_22_LA_MIPTAIL_20260817_150716_107.json,58,46.8,193.7,False,25,24.0
RshortCmediumTtight_23,RshortCmediumTtight,RshortCmediumTtight_23_LA_MIPTAIL_20260817_150727_107.json,56,62.8,305.7,False,25,24.0
RshortCmediumTtight_24,RshortCmediumTtight,RshortCmediumTtight_24_LA_MIPTAIL_20260817_150740_107.json,56,54.3,281.1,False,25,24.0
RshortCmediumTtight_25,RshortCmediumTtight,RshortCmediumTtight_25_LA_MIPTAIL_20260817_150752_107.json,57,57.3,315.4,False,25,24.0
RshortCmediumTtight_3,RshortCmediumTtight,RshortCmediumTtight_3_LA_MIPTAIL_20260817_150727_035.json,53,58.6,215.1,False,25,24.0
RshortCmediumTtight_4,RshortCmediumTtight,RshortCmediumTtight_4_LA_MIPTAIL_20260817_150740_035.json,43,27.5,102.0,False,25,24.0
RshortCmediumTtight_6,RshortCmediumTtight,RshortCmediumTtight_6_LA_MIPTAIL_20260817_150754_035.json,58,60.9,269.1,False,25,24.0
RshortCmediumTtight_7,RshortCmediumTtight,RshortCmediumTtight_7_LA_MIPTAIL_20260817_150800_035.json,53,62.0,275.0,False,25,24.0
RshortCmediumTtight_8,RshortCmediumTtight,RshortCmediumTtight_8_LA_MIPTAIL_20260817_150807_035.json,51,42.3,180.7,False,25,24.0
RshortCmediumTtight_9,RshortCmediumTtight,RshortCmediumTtight_9_LA_MIPTAIL_20260818_111117_010.json,42,37.9,166.4,False,25,24.0
