DAgger round 1: 33 instances, label prob 0.35, model policy_K20_seedsplit_seed0_cw0.pt
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RshortCfewTnone_5_DAGGER1_S1_H24_20260821_095130_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
    22     CS   17.414   419.5   0.32   6.06   7.58   0     —     —  —
    23     CS   17.707   387.2   0.61   6.35   7.87   0     —     —  —
    24   CUST   17.999   354.7   0.90   6.64   8.17   0     —     —  —
    25     CS   18.670   336.1   1.08   6.81   8.84   0     —     —  —
    26   CUST   18.992   298.0   1.40   7.13   9.16   0     —     —  —
    27     CS   19.728   270.6   1.63   7.37   9.90   0     —     —  —
    28     CS   19.964   243.0   1.87   7.60  10.13   0     —     —  —
    29   CUST   20.193   220.1   2.10   7.83  10.36   0     —    r2  REST-R2
    30   CUST   29.711   218.2   0.02   0.02   0.02   0     —     —  —
    31     CS   30.302   207.5   0.11   0.11   0.61   0     —     —  —
    32     CS   30.570   178.1   0.38   0.38   0.88   0     —     —  —
    33     CS   30.849   149.5   0.66   0.66   1.16   0     —     —  —
    34     CS   31.115   119.8   0.92   0.92   1.42   1   b45     —  CHARGE, BRK-B45
    35     CS   32.494   354.9   0.27   1.19   2.04   0     —     —  —
    36   CUST   32.815   327.8   0.59   1.51   2.36   0     —     —  —
    37   CUST   33.416   316.9   0.69   1.61   2.96   0     —     —  —
    38     CS   34.053   305.4   0.83   1.75   3.60   0     —     —  —
    39     CS   34.323   278.5   1.10   2.02   3.87   0     —     —  —
    40   CUST   34.595   251.8   1.37   2.29   4.14   0     —     —  —
    41   CUST   35.248   233.8   1.52   2.45   4.80   0     —     —  —
    42     CS   35.825   226.5   1.60   2.52   5.37   0     —     —  —
    43     CS   36.067   197.8   1.84   2.76   5.61   0     —     —  —
    44     CS   36.384   169.4   2.16   3.08   5.93   0     —     —  —
    45     CS   36.654   137.3   2.43   3.35   6.20   0     —     —  —
    46     CS   36.962   108.4   2.74   3.66   6.51   1   b45     —  CHARGE, BRK-B45
    47     CS   38.317   245.8   0.29   3.94   7.11   0     —     —  —
    48     CS   38.603   215.1   0.57   4.23   7.40   0     —     —  —
    49     CS   38.951   188.5   0.92   4.58   7.75   0     —     —  —
[9/33] RshortCmanyTlarge_11         labelled   16 states in  11.8 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RmediumCmediumTlarge_16_DAGGER1_S1_H24_20260821_184210_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.243   474.9   0.24   0.24   0.24   0     —     —  —
     2     CS    8.529   452.5   0.53   0.53   0.53   0     —     —  —
     3     CS    8.777   427.7   0.78   0.78   0.78   0     —     —  —
     4     CS    9.070   408.4   1.07   1.07   1.07   0     —     —  —
     5     CS    9.283   384.5   1.28   1.28   1.28   0     —     —  —
     6     CS    9.512   362.0   1.51   1.51   1.51   0     —     —  —
     7     CS    9.764   343.3   1.76   1.76   1.76   0     —     —  —
     8     CS    9.979   322.6   1.98   1.98   1.98   0     —     —  —
     9     CS   10.180   300.8   2.18   2.18   2.18   0     —     —  —
    10     CS   10.412   274.7   2.41   2.41   2.41   0     —     —  —
    11     CS   10.646   248.8   2.65   2.65   2.65   0     —     —  —
    12     CS   10.880   222.9   2.88   2.88   2.88   0     —     —  —
    13     CS   11.135   198.6   3.13   3.13   3.13   1   b45     —  CHARGE, BRK-B45
    14     CS   12.416   421.3   0.21   3.35   3.63   0     —     —  —
    15     CS   12.676   403.0   0.47   3.61   3.89   0     —     —  —
    16     CS   12.885   381.9   0.68   3.82   4.10   0     —     —  —
    17     CS   13.100   360.4   0.90   4.03   4.31   0     —     —  —
    18     CS   13.302   337.8   1.10   4.23   4.52   0     —     —  —
    19     CS   13.510   315.9   1.31   4.44   4.72   0     —     —  —
    20     CS   13.752   287.5   1.55   4.68   4.97   0     —     —  —
    21     CS   13.998   259.5   1.79   4.93   5.21   0     —     —  —
    22     CS   14.254   232.5   2.05   5.19   5.47   0     —     —  —
    23     CS   14.550   200.4   2.35   5.48   5.76   0     —     —  —
    24     CS   14.925   173.2   2.72   5.86   6.14   1   b45     —  CHARGE, BRK-B45
    25     CS   16.417   440.7   0.23   6.09   6.65   0     —     —  —
    26     CS   16.648   413.9   0.46   6.32   6.88   0     —     —  —
    27     CS   16.879   387.1   0.69   6.55   7.11   0     —     —  —
    28     CS   17.121   361.3   0.94   6.79   7.35   0     —     —  —
    29     CS   17.401   328.5   1.22   7.07   7.63   0     —     —  —
    30     CS   17.684   296.0   1.50   7.35   7.91   0     —     —  —
    31     CS   17.962   263.1   1.78   7.63   8.19   0     —     —  —
    32     CS   18.279   228.2   2.09   7.95   8.51   1   b45     —  CHARGE, BRK-B45
    33     CS   19.603   402.2   0.28   8.23   9.08   0     —     —  —
    34     CS   19.861   373.8   0.54   8.49   9.34   0     —     —  —
    35   CUST   20.128   346.1   0.81   8.76   9.61   0     —     —  —
    36     CS   20.893   316.5   1.07   9.02  10.37   0     —     —  —
    37   CUST   21.157   286.9   1.33   9.28  10.64   0     —     —  —
    38     CS   21.742   278.1   1.42   9.37  11.22   0     —    r2  REST-R2
    39     CS   31.212   253.7   0.30   0.30   0.30   0     —     —  —
    40     CS   31.460   226.8   0.55   0.55   0.55   0     —     —  —
    41     CS   31.762   203.3   0.85   0.85   0.85   1   b45     —  CHARGE, BRK-B45
    42     CS   33.139   396.3   0.27   1.12   1.48   0     —     —  —
    43     CS   33.408   370.4   0.54   1.39   1.75   0     —     —  —
    44     CS   33.698   345.9   0.83   1.68   2.04   0     —     —  —
    45     CS   33.943   318.0   1.07   1.92   2.28   0     —     —  —
    46     CS   34.360   271.0   1.49   2.34   2.70   0     —     —  —
    47     CS   34.644   247.8   1.77   2.63   2.98   0     —     —  —
    48     CS   34.882   221.5   2.01   2.86   3.22   0     —     —  —
    49     CS   35.127   195.9   2.26   3.11   3.47   0     —     —  —
    50     CS   35.492   172.1   2.62   3.47   3.83   0     —     —  —
    51     CS   35.751   142.2   2.88   3.73   4.09   0     —     —  —
    52     CS   36.043   114.9   3.17   4.02   4.38   1   b45     —  CHARGE, BRK-B45
    53     CS   37.540   405.6   0.24   4.26   4.91   0     —     —  —
    54     CS   37.771   379.4   0.47   4.49   5.14   0     —     —  —
    55     CS   37.997   352.7   0.69   4.72   5.37   0     —     —  —
    56     CS   38.237   327.4   0.94   4.96   5.61   0     —     —  —
    57     CS   38.574   287.2   1.27   5.30   5.94   1   b45     —  CHARGE, BRK-B45
    58     CS   39.894   437.5   0.30   5.59   6.51   0     —     —  —
    59     CS   40.153   406.8   0.55   5.85   6.77   0     —     —  —
    60     CS   40.463   379.9   0.86   6.16   7.08   0     —     —  —
    61   CUST   40.742   351.0   1.14   6.44   7.36   0     —     —  —
    62     CS   41.455   328.3   1.36   6.65   8.08   0     —     —  —
    63     CS   41.659   304.8   1.56   6.86   8.28   0     —     —  —
    64     CS   41.883   282.9   1.78   7.08   8.50   0     —     —  —
    65     CS   41.900   281.0   1.80   7.10   8.52   0     —     —  —
    66     CS   42.279   237.5   2.18   7.48   8.90   0     —     —  —
    67     CS   42.566   209.7   2.47   7.76   9.19   0     —     —  —
    68     CS   42.855   182.1   2.76   8.05   9.48   0     —     —  —
    69     CS   43.143   154.4   3.04   8.34   9.76   0     —     —  —
    70     CS   43.410   125.0   3.31   8.61  10.03   1   b45     —  CHARGE, BRK-B45
    71     CS   44.763   380.6   0.29   8.90  10.52   0     —     —  —
    72     CS   45.037   356.1   0.57   9.17  10.79   0     —    r2  REST-R2
    73     CS   54.445   329.1   0.24   0.24   0.24   0     —     —  —
    74     CS   54.685   302.0   0.48   0.48   0.48   0     —     —  —
    75     CS   54.933   275.5   0.73   0.73   0.73   0     —     —  —
    76     CS   55.169   250.6   0.97   0.97   0.97   0     —     —  —
    77     CS   55.398   225.0   1.19   1.19   1.19   0     —     —  —
    78     CS   55.635   200.1   1.43   1.43   1.43   0     —     —  —
    79     CS   56.122   176.8   1.92   1.92   1.92   0     —     —  —
    80     CS   56.436   147.6   2.23   2.23   2.23   0     —     —  —
    81     CS   56.729   116.8   2.53   2.53   2.53   1   b45     —  CHARGE, BRK-B45
    82     CS   58.258   383.8   0.40   2.92   3.15   0     —     —  —
    83     CS   58.490   362.2   0.63   3.16   3.38   0     —     —  —
    84     CS   58.698   338.7   0.84   3.36   3.59   0     —     —  —
    85   CUST   58.916   316.0   1.06   3.58   3.81   0     —     —  —
    86     CS   59.586   299.5   1.23   3.75   4.48   0     —     —  —
    87     CS   59.816   272.0   1.46   3.98   4.71   0     —     —  —
    88     CS   60.109   249.0   1.75   4.28   5.00   0     —     —  —
    89     CS   60.477   228.5   2.12   4.64   5.37   0     —     —  —
    90     CS   60.717   206.1   2.36   4.88   5.61   0     —     —  —
    91     CS   60.935   181.9   2.58   5.10   5.83   0     —     —  —
    92     CS   61.167   158.8   2.81   5.33   6.06   1   b45     —  CHARGE, BRK-B45
    93     CS   62.578   378.3   0.27   5.60   6.72   0     —     —  —
    94     CS   62.846   348.4   0.54   5.87   6.99   0     —     —  —
    95     CS   63.119   319.0   0.81   6.14   7.26   0     —     —  —
    96     CS   63.575   270.7   1.27   6.60   7.72   0     —     —  —
    97     CS   63.850   245.3   1.54   6.87   7.99   0     —     —  —
    98     CS   64.100   217.9   1.79   7.12   8.24   0     —     —  —
    99     CS   64.340   189.5   2.03   7.36   8.48   0     —     —  —
   100     CS   64.611   163.8   2.30   7.63   8.75   1   b45     —  CHARGE, BRK-B45
   101     CS   66.179   366.8   0.39   8.02   9.57   0     —    r2  REST-R2
   102     CS   75.628   333.4   0.28   0.28   0.28   0     —     —  —
   103     CS   75.891   303.1   0.55   0.55   0.55   0     —     —  —
   104     CS   76.154   272.7   0.81   0.81   0.81   0     —     —  —
   105     CS   76.455   245.4   1.11   1.11   1.11   0     —     —  —
   106     CS   76.741   225.3   1.39   1.39   1.39   0     —     —  —
   107     CS   76.967   201.8   1.62   1.62   1.62   0     —     —  —
   108     CS   77.340   183.9   1.99   1.99   1.99   1   b45     —  CHARGE, BRK-B45
   109     CS   78.641   318.3   0.25   2.24   2.55   0     —     —  —
   110     CS   78.889   291.3   0.50   2.49   2.79   0     —     —  —
   111     CS   79.309   271.2   0.92   2.91   3.21   0     —     —  —
   112     CS   79.769   225.5   1.38   3.37   3.67   0     —     —  —
   113     CS   80.036   199.0   1.65   3.64   3.94   0     —     —  —
   114     CS   80.285   170.9   1.90   3.89   4.19   0     —     —  —
   115     CS   80.537   143.0   2.15   4.14   4.44   0     —     —  —
[10/33] RmediumCmediumTlarge_16      labelled   38 states in  53.4 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RmediumCfewTtight_17_DAGGER1_S1_H24_20260821_193535_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.235   474.2   0.23   0.23   0.23   0     —     —  —
     2     CS    8.514   451.4   0.51   0.51   0.51   0     —     —  —
     3     CS    8.742   425.0   0.74   0.74   0.74   0     —     —  —
     4     CS    9.012   393.6   1.01   1.01   1.01   0     —     —  —
     5     CS    9.283   362.4   1.28   1.28   1.28   0     —     —  —
     6     CS    9.663   337.6   1.66   1.66   1.66   0     —     —  —
     7     CS    9.945   306.5   1.94   1.94   1.94   0     —     —  —
     8     CS   10.213   274.2   2.21   2.21   2.21   0     —     —  —
     9     CS   10.421   251.5   2.42   2.42   2.42   0     —     —  —
    10     CS   10.642   229.8   2.64   2.64   2.64   0     —     —  —
    11     CS   10.842   206.2   2.84   2.84   2.84   1   b45     —  CHARGE, BRK-B45
    12     CS   12.426   419.9   0.29   3.14   3.65   0     —     —  —
    13     CS   12.668   392.4   0.54   3.38   3.90   0     —     —  —
    14     CS   12.907   364.5   0.78   3.62   4.13   0     —     —  —
    15     CS   13.161   338.0   1.03   3.87   4.39   0     —     —  —
    16     CS   13.409   309.9   1.28   4.12   4.64   0     —     —  —
    17     CS   13.668   282.7   1.54   4.38   4.90   0     —     —  —
    18     CS   13.939   261.3   1.81   4.65   5.17   0     —     —  —
    19     CS   14.156   236.2   2.02   4.87   5.38   0     —     —  —
    20     CS   14.374   211.2   2.24   5.08   5.60   0     —     —  —
    21     CS   14.616   188.1   2.48   5.33   5.84   0     —     —  —
    22     CS   14.920   152.0   2.79   5.63   6.15   1   b45     —  CHARGE, BRK-B45
    23     CS   16.478   393.1   0.28   5.91   6.90   0     —     —  —
    24     CS   16.717   364.4   0.52   6.15   7.14   0     —     —  —
    25     CS   16.956   335.8   0.76   6.39   7.38   0     —     —  —
    26     CS   17.165   311.5   0.96   6.60   7.59   0     —     —  —
    27     CS   17.379   287.7   1.18   6.81   7.81   0     —     —  —
    28     CS   17.587   263.4   1.39   7.02   8.01   0     —     —  —
    29     CS   17.936   235.8   1.74   7.37   8.36   0     —     —  —
    30     CS   18.257   206.7   2.06   7.69   8.68   0     —     —  —
    31     CS   18.546   175.2   2.35   7.98   8.97   0     —     —  —
    32     CS   18.838   143.9   2.64   8.27   9.26   1   b45     —  CHARGE, BRK-B45
    33     CS   20.196   412.1   0.23   8.49   9.70   0     —     —  —
    34     CS   20.438   388.4   0.47   8.74   9.95   0     —     —  —
    35     CS   20.655   362.4   0.68   8.95  10.16   0     —     —  —
    36     CS   20.941   329.4   0.97   9.24  10.45   0     —     —  —
    37     CS   21.220   295.7   1.25   9.52  10.73   0     —     —  —
    38     CS   21.503   262.5   1.53   9.80  11.01   0     —    r2  REST-R2
    39     CS   30.951   229.0   0.28   0.28   0.28   0     —     —  —
    40     CS   31.232   206.3   0.56   0.56   0.56   0     —     —  —
    41     CS   31.504   183.2   0.83   0.83   0.83   0     —     —  —
    42     CS   31.732   156.7   1.06   1.06   1.06   0     —     —  —
    43     CS   31.959   130.1   1.29   1.29   1.29   1   b45     —  CHARGE, BRK-B45
    44     CS   33.565   377.0   0.42   1.70   2.00   0     —     —  —
    45     CS   33.798   351.5   0.65   1.94   2.24   0     —     —  —
    46     CS   34.033   326.3   0.88   2.17   2.47   0     —     —  —
    47     CS   34.289   302.6   1.14   2.43   2.73   0     —     —  —
    48     CS   34.528   277.8   1.38   2.67   2.97   0     —     —  —
    49     CS   34.792   247.5   1.64   2.93   3.23   0     —     —  —
    50     CS   35.061   217.7   1.91   3.20   3.50   0     —     —  —
    51     CS   35.328   186.9   2.18   3.47   3.77   0     —     —  —
    52     CS   35.607   157.2   2.46   3.75   4.05   0     —     —  —
    53   CUST   35.880   127.0   2.73   4.02   4.32   0     —     —  —
    54     CS   36.397   125.0   2.75   4.04   4.83   1   b45     —  CHARGE, BRK-B45
    55     CS   37.883   395.9   0.26   4.29   5.42   0     —     —  —
    56     CS   38.134   367.2   0.51   4.54   5.67   0     —     —  —
    57     CS   38.487   344.4   0.86   4.90   6.02   0     —     —  —
    58     CS   38.705   320.9   1.08   5.11   6.24   0     —     —  —
    59     CS   38.964   300.2   1.34   5.37   6.50   0     —     —  —
    60     CS   39.200   278.1   1.57   5.61   6.73   0     —     —  —
    61     CS   39.520   251.0   1.89   5.93   7.05   0     —     —  —
    62     CS   39.828   223.0   2.20   6.24   7.36   0     —     —  —
    63     CS   40.112   197.3   2.49   6.52   7.64   0     —     —  —
    64     CS   40.376   170.1   2.75   6.79   7.91   0     —     —  —
    65     CS   40.740   147.9   3.11   7.15   8.27   1   b45     —  CHARGE, BRK-B45
    66     CS   42.160   376.7   0.26   7.41   8.94   0     —     —  —
    67     CS   42.443   352.9   0.54   7.69   9.22   0     —     —  —
    68     CS   42.694   326.8   0.79   7.94   9.48   0     —     —  —
    69     CS   42.976   294.7   1.07   8.22   9.76   0     —     —  —
    70     CS   43.252   261.9   1.35   8.50  10.03   0     —     —  —
    71     CS   43.532   230.7   1.63   8.78  10.31   0     —     —  —
    72   CUST   43.814   199.8   1.91   9.06  10.60   0     —     —  —
    73   CUST   44.402   194.0   2.00   9.15  11.18   0     —    r2  REST-R2
    74     CS   53.926   191.5   0.02   0.02   0.02   0     —     —  —
    75     CS   54.149   167.3   0.25   0.25   0.25   0     —     —  —
    76     CS   54.388   144.4   0.49   0.49   0.49   0     —     —  —
    77     CS   54.605   119.7   0.70   0.70   0.70   1   b45     —  CHARGE, BRK-B45
    78     CS   56.104   411.3   0.24   0.95   1.21   0     —     —  —
    79     CS   56.334   383.8   0.47   1.18   1.44   0     —     —  —
    80     CS   56.618   360.3   0.76   1.46   1.73   0     —     —  —
    81     CS   56.886   335.9   1.03   1.73   2.00   0     —     —  —
    82     CS   57.077   313.1   1.22   1.92   2.19   0     —     —  —
    83     CS   57.297   292.8   1.44   2.14   2.41   0     —     —  —
    84     CS   57.495   270.7   1.64   2.34   2.60   0     —     —  —
    85     CS   57.732   242.7   1.87   2.58   2.84   0     —     —  —
    86     CS   57.970   214.7   2.11   2.81   3.08   0     —     —  —
    87     CS   58.211   187.0   2.35   3.05   3.32   1   b45     —  CHARGE, BRK-B45
    88     CS   59.498   379.8   0.27   3.32   3.86   0     —     —  —
    89     CS   59.754   351.2   0.52   3.58   4.11   0     —     —  —
    90     CS   60.011   322.6   0.78   3.83   4.37   0     —     —  —
    91     CS   60.268   293.3   1.04   4.09   4.63   0     —     —  —
    92     CS   60.530   264.4   1.30   4.35   4.89   0     —     —  —
    93     CS   60.803   236.5   1.57   4.63   5.16   0     —     —  —
    94     CS   61.150   199.6   1.92   4.97   5.51   0     —     —  —
    95     CS   61.389   170.9   2.16   5.21   5.75   0     —     —  —
    96     CS   61.639   143.3   2.41   5.46   6.00   0     —     —  —
    97     CS   61.897   116.4   2.67   5.72   6.26   1   b45     —  CHARGE, BRK-B45
    98     CS   63.168   346.1   0.27   5.99   6.78   0     —     —  —
    99     CS   63.404   320.3   0.50   6.22   7.01   0     —     —  —
   100     CS   63.639   294.5   0.74   6.46   7.25   0     —     —  —
   101     CS   63.931   267.3   1.03   6.75   7.54   0     —     —  —
   102     CS   64.206   238.8   1.31   7.03   7.82   0     —     —  —
   103     CS   64.468   209.1   1.57   7.29   8.08   0     —     —  —
   104     CS   64.697   185.1   1.80   7.52   8.31   0     —     —  —
   105     CS   64.932   161.6   2.03   7.75   8.54   0     —     —  —
   106     CS   65.156   137.0   2.25   7.98   8.77   0     —     —  —
[11/33] RmediumCfewTtight_17         labelled   42 states in  78.4 min
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RmediumCfewTtight_16_DAGGER1_S1_H24_20260821_205401_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.228   473.5   0.23   0.23   0.23   0     —     —  —
     2     CS    8.484   449.4   0.48   0.48   0.48   0     —     —  —
     3     CS    8.884   430.2   0.88   0.88   0.88   0     —     —  —
     4     CS    9.096   405.4   1.10   1.10   1.10   0     —     —  —
     5     CS    9.353   384.0   1.35   1.35   1.35   0     —     —  —
     6     CS    9.569   359.5   1.57   1.57   1.57   0     —     —  —
     7     CS    9.824   335.3   1.82   1.82   1.82   0     —     —  —
     8     CS   10.139   314.1   2.14   2.14   2.14   0     —     —  —
     9     CS   10.367   287.7   2.37   2.37   2.37   0     —     —  —
    10     CS   10.592   260.9   2.59   2.59   2.59   0     —     —  —
    11     CS   10.852   234.9   2.85   2.85   2.85   0     —     —  —
    12     CS   11.101   208.0   3.10   3.10   3.10   0     —     —  —
    13     CS   11.401   177.4   3.40   3.40   3.40   0     —     —  —
    14     CS   11.676   144.5   3.68   3.68   3.68   1   b45     —  CHARGE, BRK-B45
    15     CS   13.036   389.4   0.23   3.91   4.24   0     —     —  —
    16     CS   13.273   366.0   0.47   4.14   4.48   0     —     —  —
    17     CS   13.501   341.9   0.70   4.37   4.70   0     —     —  —
    18     CS   13.727   317.6   0.92   4.60   4.93   0     —     —  —
    19     CS   13.938   292.7   1.13   4.81   5.14   0     —     —  —
    20     CS   14.177   270.2   1.37   5.05   5.38   0     —     —  —
    21   CUST   14.406   246.9   1.60   5.28   5.61   0     —     —  —
    22     CS   15.103   223.5   1.80   5.47   6.31   0     —     —  —
    23     CS   15.313   201.3   2.01   5.68   6.52   0     —     —  —
    24     CS   15.514   178.2   2.21   5.88   6.72   0     —     —  —
    25     CS   15.599   172.3   2.29   5.97   6.80   0     —     —  —
    26     CS   15.848   143.1   2.54   6.22   7.05   0     —     —  —
    27     CS   16.099   114.0   2.79   6.47   7.30   1   b45     —  CHARGE, BRK-B45
    28     CS   17.458   390.6   0.22   6.69   7.77   0     —     —  —
    29     CS   17.688   366.7   0.45   6.92   8.00   0     —     —  —
    30     CS   17.902   341.2   0.66   7.13   8.21   0     —     —  —
    31     CS   18.133   317.4   0.90   7.37   8.44   0     —     —  —
    32     CS   18.405   286.7   1.17   7.64   8.71   0     —     —  —
    33     CS   18.677   255.9   1.44   7.91   8.99   0     —     —  —
    34     CS   18.938   231.6   1.70   8.17   9.25   0     —     —  —
    35     CS   19.175   205.3   1.94   8.41   9.48   0     —     —  —
    36     CS   19.408   178.8   2.17   8.64   9.72   0     —     —  —
    37     CS   19.648   152.8   2.41   8.88   9.96   1   b45     —  CHARGE, BRK-B45
    38     CS   21.081   433.6   0.25   9.13  10.42   0     —     —  —
    39     CS   21.282   410.2   0.45   9.33  10.62   0     —     —  —
    40     CS   21.485   387.0   0.65   9.53  10.82   0     —     —  —
    41     CS   21.795   356.1   0.96   9.84  11.13   0     —    r2  REST-R2
    42     CS   31.281   325.8   0.32   0.32   0.32   0     —     —  —
    43     CS   31.530   296.5   0.57   0.57   0.57   0     —     —  —
    44     CS   31.787   268.0   0.83   0.83   0.83   0     —     —  —
    45     CS   32.045   239.5   1.08   1.08   1.08   0     —     —  —
    46     CS   32.306   211.3   1.34   1.34   1.34   0     —     —  —
    47     CS   32.562   185.0   1.60   1.60   1.60   0     —     —  —
    48     CS   32.816   158.5   1.85   1.85   1.85   0     —     —  —
    49     CS   33.058   131.0   2.10   2.10   2.10   0     —     —  —
    50     CS   33.325   101.0   2.36   2.36   2.36   1   b45     —  CHARGE, BRK-B45
    51     CS   34.691   388.6   0.22   2.58   2.80   0     —     —  —
    52     CS   35.036   368.7   0.57   2.93   3.14   0     —     —  —
    53     CS   35.265   342.9   0.80   3.16   3.37   0     —     —  —
    54     CS   35.503   318.0   1.03   3.40   3.61   0     —     —  —
    55     CS   35.793   289.9   1.32   3.69   3.90   0     —     —  —
    56     CS   36.132   264.5   1.66   4.03   4.24   0     —     —  —
    57     CS   36.419   236.8   1.95   4.31   4.53   0     —     —  —
    58     CS   36.681   206.9   2.21   4.57   4.79   0     —     —  —
    59     CS   36.948   177.5   2.48   4.84   5.06   0     —     —  —
    60   CUST   37.225   149.0   2.76   5.12   5.33   0     —    r2  REST-R2
    61     CS   46.979   121.3   0.25   0.25   0.25   1   b45     —  CHARGE, BRK-B45
    62     CS   48.225   364.2   0.20   0.46   0.74   0     —     —  —
    63     CS   48.426   341.6   0.40   0.66   0.94   0     —     —  —
    64     CS   48.657   321.3   0.63   0.89   1.17   0     —     —  —
    65     CS   48.867   299.5   0.84   1.10   1.38   0     —     —  —
    66     CS   49.134   272.4   1.11   1.37   1.65   0     —     —  —
    67     CS   49.384   243.7   1.36   1.61   1.90   0     —     —  —
    68     CS   49.641   215.8   1.62   1.87   2.16   0     —     —  —
    69     CS   49.886   186.7   1.86   2.12   2.40   0     —     —  —
    70     CS   50.196   153.5   2.17   2.43   2.71   1   b45     —  CHARGE, BRK-B45
    71     CS   51.430   340.9   0.23   2.66   3.20   0     —     —  —
    72     CS   51.695   316.8   0.50   2.92   3.46   0     —     —  —
    73     CS   51.944   291.6   0.74   3.17   3.71   0     —     —  —
    74     CS   52.220   268.2   1.02   3.45   3.99   0     —     —  —
    75     CS   52.481   243.3   1.28   3.71   4.25   0     —     —  —
    76     CS   52.731   217.6   1.53   3.96   4.50   0     —     —  —
    77     CS   53.004   185.8   1.80   4.23   4.77   0     —     —  —
    78     CS   53.276   153.8   2.08   4.50   5.04   0     —     —  —
[12/33] RmediumCfewTtight_16         labelled   21 states in  29.9 min
    [warn] teacher query failed @101: Solver failed to locate input problem file: /tmp/tmpy2seiw4c.pyomo.lp
  ScenarioTracker saved: /mnt/beegfs/users/celinep/ChargeAndBreak/ML/logs/RlongCmanyTmedium_15_DAGGER1_S1_H24_20260821_212353_scenarios.json

  === SIMULATION TRAJECTORY ===
  stop   type    t_arr     soc     cd     sd     sw   y   brk   rst  action
  ───────────────────────────────────────────────────────────────────────────────────────────────
     0   ORIG    8.000   500.0   0.00   0.00   0.00   0     —     —  —
     1     CS    8.330   479.3   0.33   0.33   0.33   0     —     —  —
     2     CS    8.574   454.2   0.57   0.57   0.57   0     —     —  —
     3     CS    8.811   428.6   0.81   0.81   0.81   0     —     —  —
     4     CS    9.061   398.6   1.06   1.06   1.06   0     —     —  —
     5     CS    9.387   373.8   1.39   1.39   1.39   0     —     —  —
     6     CS    9.677   347.1   1.68   1.68   1.68   0     —     —  —
     7     CS   10.126   293.5   2.13   2.13   2.13   0     —     —  —
     8     CS   10.382   264.8   2.38   2.38   2.38   0     —     —  —
     9     CS   10.646   236.9   2.65   2.65   2.65   0     —     —  —
    10     CS   10.902   208.3   2.90   2.90   2.90   0     —     —  —
    11     CS   11.156   181.8   3.16   3.16   3.16   0     —     —  —
    12     CS   11.420   156.1   3.42   3.42   3.42   0     —     —  —
    13     CS   11.671   129.4   3.67   3.67   3.67   1   b45     —  CHARGE, BRK-B45
    14     CS   13.138   414.2   0.26   3.93   4.16   0     —     —  —
    15     CS   13.408   387.5   0.53   4.20   4.43   0     —     —  —
    16     CS   13.752   364.6   0.87   4.54   4.77   0     —     —  —
    17     CS   14.037   342.1   1.16   4.83   5.05   0     —     —  —
    18     CS   14.282   317.1   1.40   5.07   5.30   0     —     —  —
    19     CS   14.522   291.8   1.64   5.31   5.54   0     —     —  —
    20     CS   14.797   270.7   1.92   5.59   5.82   0     —     —  —
    21     CS   15.011   245.2   2.13   5.80   6.03   0     —     —  —
    22     CS   15.230   220.3   2.35   6.02   6.25   0     —     —  —
    23     CS   15.491   189.7   2.61   6.28   6.51   0     —     —  —
    24     CS   15.762   160.1   2.88   6.55   6.78   0     —     —  —
    25     CS   16.178   137.2   3.30   6.97   7.20   1   b45     —  CHARGE, BRK-B45
    26     CS   17.694   400.0   0.27   7.24   7.81   0     —     —  —
    27     CS   17.984   370.5   0.56   7.53   8.10   0     —     —  —
    28     CS   18.321   343.9   0.90   7.87   8.43   0     —     —  —
    29     CS   18.766   305.5   1.34   8.31   8.88   0     —     —  —
    30     CS   19.036   275.0   1.61   8.58   9.15   0     —     —  —
    31     CS   19.305   244.4   1.88   8.85   9.42   0     —     —  —
    32     CS   19.572   213.6   2.15   9.12   9.68   0     —     —  —
    33     CS   19.841   184.5   2.42   9.39   9.95   0     —     —  —
    34     CS   20.104   155.0   2.68   9.65  10.22   0     —    r2  REST-R2
    35     CS   29.550   126.8   0.28   0.28   0.28   1   b45     —  CHARGE, BRK-B45
    36     CS   31.018   351.9   0.41   0.69   0.99   0     —     —  —
    37     CS   31.304   322.9   0.70   0.98   1.27   0     —     —  —
