
Gurobi 9.5.2 (linux64) logging started Thu Aug 13 16:06:03 2026

Set parameter LogFile to value "/mnt/beegfs/users/celinep/ChargeAndBreak/logs/oracle_RlongCmanyTnone_22__kw700_gurobi.log"
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 16 physical cores, 32 logical processors, using up to 32 threads
Optimize a model with 8057 rows, 4251 columns and 127995 nonzeros
Model fingerprint: 0x44ed37f9
Variable types: 2678 continuous, 1573 integer (1573 binary)
Coefficient statistics:
  Matrix range     [4e-02, 2e+03]
  Objective range  [5e-01, 1e+00]
  Bounds range     [1e+00, 5e+01]
  RHS range        [2e-02, 2e+07]

User MIP start produced solution with objective 103.983 (0.09s)
Loaded user MIP start with objective 103.983

Presolve removed 2537 rows and 823 columns
Presolve time: 1.10s
Presolved: 5520 rows, 3428 columns, 116079 nonzeros
Variable types: 2047 continuous, 1381 integer (1381 binary)
Root relaxation presolve removed 151 rows and 94 columns
Root relaxation presolved: 5369 rows, 3334 columns, 88696 nonzeros


Root relaxation: objective 8.641169e+01, 5795 iterations, 1.35 seconds (1.30 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 23174 12979     cutoff   73       101.17503   92.90664  8.17%   259  968s
 24283 13520     cutoff   64       101.17503   92.91902  8.16%   256  978s
 25318 14021     cutoff   75       101.17503   92.92785  8.15%   253  990s
 26425 13993   93.13854   55  304  101.17503   92.94283  8.14%   251 1011s
 26480 14054 infeasible   72       101.17503   92.94583  8.13%   251 1033s
 26752 14155   93.01872   49  435  101.17503   92.94882  8.13%   252 1047s
 27010 14789     cutoff   46       101.17503   92.95545  8.12%   252 1060s
 28387 15576     cutoff   64       101.17503   92.96117  8.12%   249 1073s
 29819 15620     cutoff   76       101.17503   92.98174  8.10%   246 1088s
 30089 15643     cutoff   73       101.17503   92.98621  8.09%   247 1104s
 30409 15745     cutoff   63       101.17503   92.99407  8.09%   248 1121s
 30725 16438     cutoff   61       101.17503   92.99915  8.08%   249 1136s
 32270 16533   93.36526   84  331  101.17503   93.01053  8.07%   247 1159s
 32617 17384     cutoff   42       101.17503   93.01825  8.06%   248 1178s
 34320 17544 infeasible   77       101.17503   93.02464  8.06%   246 1198s
 34809 17624   93.93200  100  329  101.17503   93.03237  8.05%   248 1221s
 35412 17735     cutoff   69       101.17503   93.04078  8.04%   250 1243s
 36064 17857     cutoff   55       101.17503   93.05145  8.03%   252 1267s
 36564 18108 infeasible   57       101.17503   93.06378  8.02%   253 1293s
 37233 18219 infeasible   83       101.17503   93.08001  8.00%   256 1322s
 37968 18349   93.11948   70  324  101.17503   93.09093  7.99%   257 1354s
 38581 18553   93.12446   87  430  101.17503   93.10578  7.98%   260 1386s
 39395 18638 infeasible   60       101.17503   93.13248  7.95%   263 1415s
 40286 18752 infeasible   67       101.17503   93.15514  7.93%   266 1445s
 40995 18929   93.45518   75  357  101.17503   93.16554  7.92%   267 1477s
 42044 19873 infeasible   71       101.17503   93.19076  7.89%   269 1518s
 44568 19920 infeasible   81       101.17503   93.22433  7.86%   267 1543s
 45400 20130   93.48902   83  250  101.17503   93.25442  7.83%   269 1573s
 46392 21393 infeasible   72       101.17503   93.27425  7.81%   269 1606s
 50101 21435   93.36893   78  377  101.17503   93.31714  7.77%   261 1632s
 50717 21502 infeasible   55       101.17503   93.33176  7.75%   262 1657s
 51680 21472 infeasible   56       101.17503   93.36131  7.72%   263 1684s
 52535 21621 infeasible   66       101.17503   93.38259  7.70%   264 1714s
 53021 21621   93.83947   74  372  101.17503   93.38847  7.70%   264 1715s
 53456 22666 infeasible   84       101.17503   93.41173  7.67%   265 1747s
 56600 22691 infeasible   62       101.17503   93.46022  7.63%   260 1771s
 57373 22737 infeasible   68       101.17503   93.48834  7.60%   261 1796s
 58379 22790     cutoff   54       101.17503   93.50701  7.58%   262 1824s
 59321 22828 infeasible   79       101.17503   93.56491  7.52%   263 1849s
 60084 22828   93.59922   83  380  101.17503   93.58287  7.50%   264 1850s
 60131 22849 infeasible   76       101.17503   93.58834  7.50%   264 1878s
 61072 22909   94.05626   63  339  101.17503   93.61756  7.47%   265 1905s
 62121 22932   97.87900   83  335  101.17503   93.67904  7.41%   266 1929s
H63280 23004                     101.1750312   93.72670  7.36%   268 1960s
 64224 23206 infeasible   76       101.17503   93.75146  7.34%   268 2005s
 66357 25464 infeasible   87       101.17503   93.85888  7.23%   269 2044s
 71756 25607 infeasible   57       101.17503   94.02088  7.07%   261 2067s
 72519 26036 infeasible   87       101.17503   94.04072  7.05%   261 2087s
 73833 27629 infeasible   68       101.17503   94.09303  7.00%   261 2107s
 76712 29012   95.27840   59  437  101.17503   94.15329  6.94%   257 2128s
